Country,Language,variable,value,Correct
India,English,zav2.9,,0
Malaysia,English,zav2.9,,0
New Zealand,English,zav2.9,,0
Nigeria,English,zav2.9,,0
South Africa,English,zav2.9,,0
Tanzania,English,zav2.9,,0
The Netherlands,English,zav2.9,,0
UK,English,zav2.9,,0
United Arab Emirates,English,zav2.9,,0
USA,English,zav2.9,,0
France,French,zav1.1,congèle-t-elle les restes,2
France,French,zav1.1,elle congèle des restes,1
France,French,zav1.1,elle congèle le restes,1
France,French,zav1.1,elle congele les restes,1
France,French,zav1.1,elle congèle les restes,1
France,French,zav1.1,Elle congèle les restes,1
France,French,zav1.1,elle congèle les rèstes,1
France,French,zav1.1,elle congele les restes ,1
France,French,zav1.1,elle congèle les restes ,1
France,French,zav1.1,Elle congèle les restes ,1
France,French,zav1.1,elle congèle les restes de,2
France,French,zav1.1,Elle congèle les restes de,2
France,French,zav1.1,Elle congèle les restes de ,2
France,French,zav1.1,elle congèle les restes.,1
France,French,zav1.1,Elle congèle les restes.,1
France,French,zav1.1,Elle congèle les restes. ,1
France,French,zav1.1,elle congeles les restes,1
France,French,zav1.1,elle congèles les restes,1
France,French,zav1.1,elle décongèle les restes,2
France,French,zav1.1,Elle décongèle les restes,2
France,French,zav1.1,Elle décongèle les restes.,2
France,French,zav1.1,elle restes congele,2
France,French,zav1.1,les restes de congèle,2
France,French,zav1.1,Les restes de congèle,2
France,French,zav1.1,Les restes de congèle ,2
France,French,zav1.1,les restes de elle,0
France,French,zav1.1,NA,0
France,French,zav1.1,tu restes au congèle,2
France,French,zav1.1,,0
France,French,zav1.10,Le  vieil homme frissonne.,1
France,French,zav1.10,Le veil homme frisonne,1
France,French,zav1.10,le veil homme frissonne,1
France,French,zav1.10,Le veil homme frissonne,1
France,French,zav1.10,le vieil de frissonne,2
France,French,zav1.10,le vieil homme de frissonne,2
France,French,zav1.10,le vieil homme de.,0
France,French,zav1.10,le vieil homme frisonne,1
France,French,zav1.10,Le vieil homme frisonne,1
France,French,zav1.10,le vieil homme frisonnne,1
France,French,zav1.10,le vieil homme frissone,1
France,French,zav1.10,Le vieil homme frissone,1
France,French,zav1.10,le vieil homme frissone ,1
France,French,zav1.10,Le vieil homme frissone ,1
France,French,zav1.10,le vieil homme frissonne,1
France,French,zav1.10,Le vieil homme frissonne,1
France,French,zav1.10,Le vieil homme Frissonne,1
France,French,zav1.10,le vieil homme frissonne ,1
France,French,zav1.10,Le vieil homme frissonne ,1
France,French,zav1.10,le vieil homme frissonne de,2
France,French,zav1.10,Le vieil homme frissonne de,2
France,French,zav1.10,le vieil homme frissonne.,1
France,French,zav1.10,Le vieil homme frissonne.,1
France,French,zav1.10,Le vieil homme frissonne. ,1
France,French,zav1.10,le viel homme frissonne,1
France,French,zav1.10,Le viel homme frissonne ,1
France,French,zav1.10,le viel homme frissonne de,2
France,French,zav1.10,NA,0
France,French,zav1.10,,0
France,French,zav1.11,comment étais le rideau vert?,2
France,French,zav1.11,comment etait le rideau,2
France,French,zav1.11,comment était le rideau,2
France,French,zav1.11,Comment était le rideau,2
France,French,zav1.11,comment était le rideau ,2
France,French,zav1.11,Comment était le rideau ,2
France,French,zav1.11,Comment était le rideau ?,2
France,French,zav1.11,comment était le rideau vert,2
France,French,zav1.11,Comment était le rideau vert,2
France,French,zav1.11,comment était le rideau vert ?,2
France,French,zav1.11,comment etait le rideau vert?,2
France,French,zav1.11,Comment était le rideau? ,2
France,French,zav1.11,comment étaitle rideau,2
France,French,zav1.11,comment le rideau érait vert,2
France,French,zav1.11,Le rideau était  vert,1
France,French,zav1.11,le rideau etait vert,1
France,French,zav1.11,le rideau était vert,1
France,French,zav1.11,Le rideau était vert,1
France,French,zav1.11,le rideau etait vert ,1
France,French,zav1.11,le rideau était vert ,1
France,French,zav1.11,Le rideau était vert ,1
France,French,zav1.11,Le rideau était vert.,1
France,French,zav1.11,Le rideau était vert. ,1
France,French,zav1.11,NA,0
France,French,zav1.11,,0
France,French,zav1.12,"elle parti, trouva un gant",2
France,French,zav1.12,elle trouva un gant,1
France,French,zav1.12,Elle trouva un gant,1
France,French,zav1.12,elle trouva un gant ,1
France,French,zav1.12,Elle trouva un gant ,1
France,French,zav1.12,elle trouva un gant parti,0
France,French,zav1.12,Elle trouva un gant parti,0
France,French,zav1.12,elle trouva un gant.,1
France,French,zav1.12,Elle trouva un gant.,1
France,French,zav1.12,Elle trouva un gant. ,1
France,French,zav1.12,elle trouva un parti,2
France,French,zav1.12,elle trouva un parti ,2
France,French,zav1.12,Elle trouva un parti. ,2
France,French,zav1.12,NA,0
France,French,zav1.12,,0
France,French,zav1.13,ça décongèle la viande,2
France,French,zav1.13,"çà, elle décongèle viande !",2
France,French,zav1.13,elle ,0
France,French,zav1.13,elle  decongele la viande,1
France,French,zav1.13,elle décongèle ça viande,2
France,French,zav1.13,elle décongèle ca viande ,2
France,French,zav1.13,Elle décongèle la  viande.,1
France,French,zav1.13,elle décongèle la vciande,1
France,French,zav1.13,elle decongele la viande,1
France,French,zav1.13,elle décongele la viande,1
France,French,zav1.13,elle décongèle la viande,1
France,French,zav1.13,Elle décongèle la viande,1
France,French,zav1.13,elle decongele la viande ,1
France,French,zav1.13,elle décongele la viande ,1
France,French,zav1.13,Elle décongele la viande ,1
France,French,zav1.13,elle décongèle la viande ,1
France,French,zav1.13,Elle décongèle la viande ,1
France,French,zav1.13,elle décongèle la viande.,1
France,French,zav1.13,Elle décongèle la viande.,1
France,French,zav1.13,Elle décongèle la viande. ,1
France,French,zav1.13,elle décongèle sa viande,1
France,French,zav1.13,Elle décongelle la viande,1
France,French,zav1.13,la décongèle la viande,2
France,French,zav1.13,la viande décongèle,2
France,French,zav1.13,la viande décongèle ,2
France,French,zav1.13,la viande elle décongèle,2
France,French,zav1.13,NA,0
France,French,zav1.13,,0
France,French,zav1.2,le chat gratte le chat,0
France,French,zav1.2,le chat se fgratte,1
France,French,zav1.2,le chat se gratte,1
France,French,zav1.2,Le chat se gratte,1
France,French,zav1.2,le chat se gratte ,1
France,French,zav1.2,Le chat se gratte ,1
France,French,zav1.2,le chat se gratte les puces,2
France,French,zav1.2,Le chat se gratte les puces,2
France,French,zav1.2,le chat se gratte puces,2
France,French,zav1.2,le chat se gratte.,1
France,French,zav1.2,Le chat se gratte.,1
France,French,zav1.2,Le chat se gratte. ,1
France,French,zav1.2,le chat se spuce gratte,0
France,French,zav1.2,NA,0
France,French,zav1.2,puces le chat se gratte,0
France,French,zav1.2,,0
France,French,zav1.3, son engelure était douloureuse,1
France,French,zav1.3,douloureuse était son engelure,1
France,French,zav1.3,NA,0
France,French,zav1.3,on engelure était douloureuse,1
France,French,zav1.3,quoique son engelure était,2
France,French,zav1.3,quoique son engelure était douloureuse,2
France,French,zav1.3,Quoique son engelure était douloureuse,2
France,French,zav1.3,quoique sont engelure etait douloureuse,2
France,French,zav1.3,son egelure était douloureuse,1
France,French,zav1.3,son engelure douloureuse était quoique,2
France,French,zav1.3,son engelure étair douloureuse,1
France,French,zav1.3,son engelure était douleureuse quoique ,2
France,French,zav1.3,son engelure etait douloureuse,1
France,French,zav1.3,son engelure était douloureuse,1
France,French,zav1.3,Son engelure était douloureuse,1
France,French,zav1.3,son engélure était douloureuse,1
France,French,zav1.3,son engelure etait douloureuse ,1
France,French,zav1.3,son engelure était douloureuse ,1
France,French,zav1.3,Son engelure était douloureuse ,1
France,French,zav1.3,son engelure était douloureuse.,1
France,French,zav1.3,Son engelure était douloureuse.,1
France,French,zav1.3,Son engelure était douloureuse. ,1
France,French,zav1.3,son engelure etait douooureuse,1
France,French,zav1.3,son engelures était douloureuse ,1
France,French,zav1.3,,0
France,French,zav1.4,allaons faire une promenade,1
France,French,zav1.4,Allon faire une promenade !,1
France,French,zav1.4,allone faire un promenade,1
France,French,zav1.4,allons faire un promenade,1
France,French,zav1.4,allons faire une promenade,1
France,French,zav1.4,Allons faire une promenade,1
France,French,zav1.4,allons faire une promenade ,1
France,French,zav1.4,Allons faire une promenade ,1
France,French,zav1.4,Allons faire une promenade.,1
France,French,zav1.4,Allons faire une promenade. ,1
France,French,zav1.4,allons faire une promenafe,1
France,French,zav1.4,Allons faire une promenage ,1
France,French,zav1.4,allons faure une promenade,1
France,French,zav1.4,Chemin !Allons faire une promedade !,2
France,French,zav1.4,NA,0
France,French,zav1.4,Noçus allons faire une promenade,2
France,French,zav1.4,Nous allons faire une promenade,2
France,French,zav1.4,Nous allons faire une promenade sur le chemin,0
France,French,zav1.4,nous allons faire une promenade.,2
France,French,zav1.4,une promenade,0
France,French,zav1.4,,0
France,French,zav1.5,ils semblaient les feuilles avec les eaux froides,2
France,French,zav1.5,les aux semblaient froides,1
France,French,zav1.5,Les eaus semblaient froides,1
France,French,zav1.5,les eaux froides semblaient,2
France,French,zav1.5,Les eaux froides semblaient,2
France,French,zav1.5,les eaux froides semblaient la,2
France,French,zav1.5,Les eaux froides semblaient la,2
France,French,zav1.5,les eaux la semblaient froides,2
France,French,zav1.5,les eaux semblaient froide,1
France,French,zav1.5,les eaux semblaient froides,1
France,French,zav1.5,Les eaux semblaient froides,1
France,French,zav1.5,les eaux semblaient froides ,1
France,French,zav1.5,Les eaux semblaient froides ,1
France,French,zav1.5,les eaux semblaient froides.,1
France,French,zav1.5,Les eaux semblaient froides.,1
France,French,zav1.5,Les eaux semblaient froides. ,1
France,French,zav1.5,les eaux sembleaient froides,1
France,French,zav1.5,les eaux semblent froides ,1
France,French,zav1.5,les eaux semlblaient froides,1
France,French,zav1.5,NA,0
France,French,zav1.5,,0
France,French,zav1.6,"donnait, le film était nouveau",0
France,French,zav1.6,le film  était nouveau,1
France,French,zav1.6,le film donnait était nouveau,2
France,French,zav1.6,le film était  nouveau,1
France,French,zav1.6,le film était donnait,2
France,French,zav1.6,Le film était donné,2
France,French,zav1.6,le film etait nouveau,1
France,French,zav1.6,le film était nouveau,1
France,French,zav1.6,Le film était nouveau,1
France,French,zav1.6,le film etait nouveau ,1
France,French,zav1.6,le film était nouveau ,1
France,French,zav1.6,Le film était nouveau ,1
France,French,zav1.6,le film était nouveau.,1
France,French,zav1.6,Le film était nouveau.,1
France,French,zav1.6,Le film était nouveau. ,1
France,French,zav1.6,Le film étaot nouveau.,1
France,French,zav1.6,le film nouveau était,0
France,French,zav1.6,le fim était nouveau,1
France,French,zav1.6,le nouveau film,0
France,French,zav1.6,Le nouveau film donnait.,0
France,French,zav1.6,le nouveau film était,0
France,French,zav1.6,Le nouveau film était,0
France,French,zav1.6,le nouveau film etait donnait,0
France,French,zav1.6,le nouveau film était donnait,0
France,French,zav1.6,le nouveau film qui était sorti le mois dernier donnait mal à la tête,0
France,French,zav1.6,NA,0
France,French,zav1.6,nouveau était le film,2
France,French,zav1.6,,0
France,French,zav1.7,il le vit plus,2
France,French,zav1.7,Il le vit plus,2
France,French,zav1.7,Il le vit plus.,2
France,French,zav1.7,Il ne vit plus de train,2
France,French,zav1.7,Il ne vit plus le train,2
France,French,zav1.7,il vit le plus,0
France,French,zav1.7,Il vit le plus,0
France,French,zav1.7,il vit le train,1
France,French,zav1.7,Il vit le train,1
France,French,zav1.7,il vit le train ,1
France,French,zav1.7,Il vit le train ,1
France,French,zav1.7,il vit le train.,1
France,French,zav1.7,Il vit le train.,1
France,French,zav1.7,Il vit le train. ,1
France,French,zav1.7,il vit plus,0
France,French,zav1.7,il vit plus dans le train,0
France,French,zav1.7,il vit plus le train,2
France,French,zav1.7,Il vit plus le train,2
France,French,zav1.7,il vit plus le train ,2
France,French,zav1.7,le train plus vit,0
France,French,zav1.7,le train plus vite,0
France,French,zav1.7,le train vit plsu,0
France,French,zav1.7,le train vit plus,0
France,French,zav1.7,Le train vit plus,0
France,French,zav1.7,NA,0
France,French,zav1.7,"Plus il vit le train,",0
France,French,zav1.7,plus le train vit,0
France,French,zav1.7,,0
France,French,zav1.8,le  lac était gelé,1
France,French,zav1.8,le la était gelé,1
France,French,zav1.8,Le lac devrait être gelé,2
France,French,zav1.8,le lac devrait gelé,2
France,French,zav1.8,Le lac devrait gelé,2
France,French,zav1.8,le lac devrait gelé ,2
France,French,zav1.8,le lac étai gelé,1
France,French,zav1.8,Le lac était congelé,2
France,French,zav1.8,le lac etait gele,1
France,French,zav1.8,le lac etait gelé,1
France,French,zav1.8,le lac était gelé,1
France,French,zav1.8,Le lac était gelé,1
France,French,zav1.8,le lac était gelè,1
France,French,zav1.8,le lac etait gele ,1
France,French,zav1.8,le lac etait gelé ,1
France,French,zav1.8,le lac était gelé ,1
France,French,zav1.8,Le lac était gelé ,1
France,French,zav1.8,le lac était gelé devrait,2
France,French,zav1.8,le lac était gelé.,1
France,French,zav1.8,Le lac était gelé.,1
France,French,zav1.8,Le lac était gelé. ,1
France,French,zav1.8,le lac etait geler,1
France,French,zav1.8,le lac etati gelé,1
France,French,zav1.8,le lace était gelé,1
France,French,zav1.8,le las était gelé,1
France,French,zav1.8,NA,0
France,French,zav1.8,,0
France,French,zav1.9, la balle fut lançée,1
France,French,zav1.9,dès la balle lancée,0
France,French,zav1.9,Des que la balle fut lancee,2
France,French,zav1.9,"fut, dès la balle lancée",0
France,French,zav1.9,il fut lancé la balle,0
France,French,zav1.9,la balle fut lancé,1
France,French,zav1.9,la balle fut lancee,1
France,French,zav1.9,la balle fut lancée,1
France,French,zav1.9,La balle fut lancée,1
France,French,zav1.9,La balle fût lancée,1
France,French,zav1.9,la balle fut lancée ,1
France,French,zav1.9,La balle fut lancée ,1
France,French,zav1.9,la balle fut lancée dès,0
France,French,zav1.9,La balle fut lancée dès,0
France,French,zav1.9,la balle fut lancée.,1
France,French,zav1.9,La balle fut lancée.,1
France,French,zav1.9,La balle fut lancée. ,1
France,French,zav1.9,la balle lancée fut,0
France,French,zav1.9,La belle fut lancée,1
France,French,zav1.9,Le balle fut lancée,1
France,French,zav1.9,NA,0
France,French,zav1.9,,0
France,French,zav2.1,bouillit elle les oeufs de,2
France,French,zav2.1,boullit elle les oeufs?,2
France,French,zav2.1,Elle bouillet les oeufs,1
France,French,zav2.1,elle bouillit des oeufs,1
France,French,zav2.1,Elle bouillit des oeufs,1
France,French,zav2.1,elle bouillit des oeufs ,1
France,French,zav2.1,elle bouillit les de oeufs,2
France,French,zav2.1,elle bouillit les oeuf,1
France,French,zav2.1,Elle bouillit les oeuf de ..,2
France,French,zav2.1,elle bouillit les oeufs,1
France,French,zav2.1,Elle bouillit les oeufs,1
France,French,zav2.1,elle bouillit les oeufs ,1
France,French,zav2.1,Elle bouillit les œufs ,1
France,French,zav2.1,elle bouillit les oeufs.,1
France,French,zav2.1,Elle bouillit les oeufs.,1
France,French,zav2.1,elle boullit les oeufs,1
France,French,zav2.1,elle boullit les Oeufs,1
France,French,zav2.1,Elle boullit les oeufs.,1
France,French,zav2.1,elle les bouillit,2
France,French,zav2.1,elles bouillit les oeufs,1
France,French,zav2.1,em,0
France,French,zav2.1,"En français : elle a mis les oeufs à bouillir (on ne ""bouillit"" pas des oeufs !)",2
