"ResponseID","zav1.1","zav1.2","zav1.3","zav1.4","zav1.5","zav1.6","zav1.7","zav1.8","zav1.9","zav1.10","zav1.11","zav1.12","zav1.13","zav2.1","zav2.2","zav2.3","zav2.4","zav2.5","zav2.6","zav2.7","zav2.8","zav2.9","zav2.10","zav2.11","zav2.12","zav2.13","Country","Language","zav.code1","zav.code2","zav.code3","zav.code4","zav.code5","zav.code6","zav.code7","zav.code8","zav.code9","zav.code10","zav.code11","zav.code12","zav.code13","zav.include.strict","zav.include.primed","zav.condition"
"R_9vuehuYULAWYGLX","She freezes the leftovers","The cat had fleas","His frostbite was painful","Go for a walk ","The water felt cold","The movie was new","He saw the train","The lake was frozen","Toss the ball once","The old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_07yA5WU9lqazoAB","","","","","","","","","","","","","","She boils the eggs","The cat had fleas","His sunburn was painful","Go for a walk","Felt the hot water","The movie was new","He saw the train","The tree was burning ","Toss the ball once","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes ","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_bEKXpD8rCSxfngN","","","","","","","","","","","","","","She boils the eggs","The cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","He saw the train","The tree was burning","Toss the ball once","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_dgOuvAOPAawhOw5","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the new movie was","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_a2FQkwXIdrebPtb","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_8iYJnZvARUeAwUR","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the new movie","he saw the train","the tree was burning","the sudden toss ","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,2,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_5AogZr7zCSkn4uF","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","the ball was toss once","the old man shivers","the curtain was green","she found a glove","she defrosted the meal","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_0jOIs0N1nQpguNv","she freezes the leftovers","the cat had fleas","his frostbite was painful","walk a path","the water felt cold ","the movie was new","he saw over the train","the lake was frozen","toss the ball onece","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,2,1,1,2,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_8oCIV2YITeiDyEB","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the sweats of man","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,2,1,1,1,FALSE,TRUE,"Hot"
"R_01DdnupehF2PL3D","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_e8wnXTCbcKJPzMx","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","although sunburn was painful","go for a walk","he water felt hot","the movie was new","he saw the train","the tree was burning","once the sudden toss","sweats of old man","the curtain was green","she found a glove","she roasted potatoes","USA","English",1,1,1,1,1,1,1,1,2,2,1,1,2,FALSE,TRUE,"Hot"
"R_ddwk86vkbzrQ27r","She freezes the leftovers","The cat had fleas","His frostbite was painful","For for a walk","The water felt cold","The movie was new","He saw the train","The lake was frozen","Toss the ball once","The old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,0,1,1,1,1,1,1,1,1,1,FALSE,FALSE,"Cold"
"R_bkGr0peZD6AQiod","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_2botHwDzyz7fSV7","","","","","","","","","","","","","","she boils the egges","cat had the fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_cBEKA21yXLjDlWd","She freezes the leftovers.","The cat had fleas.","His frostbite was painful.","Go walk a path.","The water felt cold.","The movie was new.","He saw over the train.","The lake was frozen.","Toss the ball once.","The old man shivers.","How green was the curtain?","She found a glove gone.","She defrosted the meat.","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,2,1,1,1,2,2,1,FALSE,TRUE,"Cold"
"R_0dMWlSMHtfaHCzb","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_bw1m5faLjMP2TkN","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the sweats of man","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,2,1,1,1,FALSE,TRUE,"Hot"
"R_0dCXeTEv8kgcbel","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the new movie was","he saw over the","the lake was frozen","the ball once toss","the old man shivers","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,2,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_0rINm9QvKaYC6fX","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","how was the green curtain","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,2,1,1,FALSE,TRUE,"Hot"
"R_0xQ6XTGzkgzyuOh","She freezes the leftovers","The cat had fleas","Although his frostbite was painful","Go for a walk","The water had felt cold","The movie was new","he saw over the train","The lake was frozen","Toss the ball once","The old man shivers","How green was the curtain","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,2,1,2,1,2,1,1,1,2,1,1,FALSE,TRUE,"Cold"
"R_5jT0moYOffxAclL","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","although his sunburn was painful","go for a walk","the water felt hot","The new movie was","over the train he saw","was the tree burning","toss the ball once","the old man sweats","how green was the curtain","she found a glove","she roasted the potatoes","USA","English",1,1,2,1,1,1,2,1,1,1,2,1,1,FALSE,TRUE,"Hot"
"R_d0urxGKbK5v8I6h","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","The movie was new.","He saw the train.","The tree was burning.","Toss the ball once.","The old man sweats.","The curtain was green.","She found a glove.","She roasted the potatoes.","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_0B8L55FC0ibarUF","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk.","the water felt hot","the movie was new","he saw the train","the tree was burning","","the old man sweats","the curtain was green","she found a glove","she roasted the potato","USA","English",1,1,1,1,1,1,1,1,0,1,1,1,1,FALSE,FALSE,"Hot"
"R_0rpBjDIIPWC0zZj","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_9FZnBOpxAvCeC0t","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once ","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_08IpmpTmNo9WPad","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_6EDyF8Fuw2qpi1D","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","The movie was new","He saw the train","The lake was frozen","Toss the ball once","The old man shivers","the curtain was green","she found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_9WAiUvS5maPKsXb","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","The movie was new.","He saw the train.","The tree was burning.","Toss the ball once.","The old man sweats. ","The curtain was green.","She found a glove.","She roasted the potatoes. ","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_4GVuGc3Fu0frZlz","","","","","","","","","","","","","","She boils the eggs","The cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","He saw the train","The tree was burning","Toss the ball once","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1IkCEE3N5kKpoDr","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2bIgltzoCGLfxgF","","","","","","","","","","","","","","She boils the eggs","The cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","He saw the train","The tree was burning","Toss the ball once","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_50gWpPz9FVmUhUN","","","","","","","","","","","","","","she boils the eggs","cat had the fleas","his sunburn was painful","go for a walk","he felt the hot water","the movie was new","he saw the train","the tree was burning","toss the ball once","the sweats of man","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,2,1,1,1,1,2,1,1,1,FALSE,TRUE,"Hot"
"R_d13s8Kar3W4t5k1","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_6GpqqrAOTjq2Yux","she freezes the lefrovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_bILwItyhdHCGBhz","She freezes The leftovers","the cat had fleas","his frostbite was painful","go walk a path","The water felt cold","the movie was new","He saw the train","The lake was frozen","The sudden ball toss","the old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
